Date,GDD_CO,GDD_ID,GDD_IL,GDD_KS,GDD_MN,GDD_MT,GDD_ND,GDD_NE,GDD_OK,GDD_SD,GDD_TX,GDD_WA,WindSpeed_CO,WindSpeed_ID,WindSpeed_IL,WindSpeed_KS,WindSpeed_MN,WindSpeed_MT,WindSpeed_ND,WindSpeed_NE,WindSpeed_OK,WindSpeed_SD,WindSpeed_TX,WindSpeed_WA,DailyPrecipSimpleAnomaly90d_CO,DailyPrecipSimpleAnomaly90d_ID,DailyPrecipSimpleAnomaly90d_IL,DailyPrecipSimpleAnomaly90d_KS,DailyPrecipSimpleAnomaly90d_MN,DailyPrecipSimpleAnomaly90d_MT,DailyPrecipSimpleAnomaly90d_ND,DailyPrecipSimpleAnomaly90d_NE,DailyPrecipSimpleAnomaly90d_OK,DailyPrecipSimpleAnomaly90d_SD,DailyPrecipSimpleAnomaly90d_TX,DailyPrecipSimpleAnomaly90d_WA,HeatwaveIndex_CO,HeatwaveIndex_ID,HeatwaveIndex_IL,HeatwaveIndex_KS,HeatwaveIndex_MN,HeatwaveIndex_MT,HeatwaveIndex_ND,HeatwaveIndex_NE,HeatwaveIndex_OK,HeatwaveIndex_SD,HeatwaveIndex_TX,HeatwaveIndex_WA,DailyPrecipSimpleAnomaly30d_CO,DailyPrecipSimpleAnomaly30d_ID,DailyPrecipSimpleAnomaly30d_IL,DailyPrecipSimpleAnomaly30d_KS,DailyPrecipSimpleAnomaly30d_MN,DailyPrecipSimpleAnomaly30d_MT,DailyPrecipSimpleAnomaly30d_ND,DailyPrecipSimpleAnomaly30d_NE,DailyPrecipSimpleAnomaly30d_OK,DailyPrecipSimpleAnomaly30d_SD,DailyPrecipSimpleAnomaly30d_TX,DailyPrecipSimpleAnomaly30d_WA,EvapotranspirationRatio_CO,EvapotranspirationRatio_ID,EvapotranspirationRatio_IL,EvapotranspirationRatio_KS,EvapotranspirationRatio_MN,EvapotranspirationRatio_MT,EvapotranspirationRatio_ND,EvapotranspirationRatio_NE,EvapotranspirationRatio_OK,EvapotranspirationRatio_SD,EvapotranspirationRatio_TX,EvapotranspirationRatio_WA,SoilMoistureAnomaly_CO,SoilMoistureAnomaly_ID,SoilMoistureAnomaly_IL,SoilMoistureAnomaly_KS,SoilMoistureAnomaly_MN,SoilMoistureAnomaly_MT,SoilMoistureAnomaly_ND,SoilMoistureAnomaly_NE,SoilMoistureAnomaly_OK,SoilMoistureAnomaly_SD,SoilMoistureAnomaly_TX,SoilMoistureAnomaly_WA,DailyPrecipSimpleAnomaly365d_CO,DailyPrecipSimpleAnomaly365d_ID,DailyPrecipSimpleAnomaly365d_IL,DailyPrecipSimpleAnomaly365d_KS,DailyPrecipSimpleAnomaly365d_MN,DailyPrecipSimpleAnomaly365d_MT,DailyPrecipSimpleAnomaly365d_ND,DailyPrecipSimpleAnomaly365d_NE,DailyPrecipSimpleAnomaly365d_OK,DailyPrecipSimpleAnomaly365d_SD,DailyPrecipSimpleAnomaly365d_TX,DailyPrecipSimpleAnomaly365d_WA,dayofyear_CO,dayofyear_ID,dayofyear_IL,dayofyear_KS,dayofyear_MN,dayofyear_MT,dayofyear_ND,dayofyear_NE,dayofyear_OK,dayofyear_SD,dayofyear_TX,dayofyear_WA,GPR,CL=F,CORN,DBA,DX-Y.NYB,GC=F,HG=F,IAK,KC=F,NG=F,SI=F,SPY,TRV,VIX,ZC=F,ZS=F,ZW=F,^TNX,US_Ag_Exports_Monthly,US_Ag_Imports_Monthly,US_Ag_Trade_Balance_Monthly,DAP_USD_mt,TSP_USD_mt,Urea_USD_mt,Crude_Oil_WTI_USD_bbl,CPIAUCSL,PPIACO,UNRATE,GDPC1,FEDFUNDS,DGS10,M2SL,Target_Return_CORN,Target_Direction
2019-03-11,0.012288953,0.0,0.00980326,0.1297332,0.0,0.0,0.0,0.0,6.612098,0.0,32.724667,0.0,2.1196237,1.4680998,3.1740596,2.5513096,3.234761,2.5122533,4.639655,3.0105042,2.462093,4.029149,3.4639814,1.1962689,0.019730356,-0.042074334,-0.021150367,-0.03649525,0.03510568,-0.04176777,0.013904314,-0.0014906408,-0.029828684,-0.002016687,-0.020432055,-0.055749655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016463106,-0.008984611,0.020448102,-0.059396517,0.03423349,-0.015912583,0.021108462,-0.029267397,-0.030455377,-0.01214604,-0.013063401,0.00239932,0.10338954,0.16444476,0.17057215,0.1773206,0.07545013,0.06673873,0.086546935,0.07423179,0.25547442,0.05125283,0.94135505,0.13758123,0.68968916,-0.37459797,-0.100522466,1.4978087,-0.73511314,-0.23944506,-0.4503594,1.0358776,0.5854166,0.030972647,0.120506346,-0.92630357,0.028874997,-0.0002525087,-0.028866103,-0.09028395,0.010770987,-0.043773618,-0.01747322,-0.027933415,-0.06937134,-0.0185494,-0.051051144,-0.037639756,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,82.32829284667969,56.790000915527344,15.399999618530273,14.673834419250488,97.22000122070312,1287.3000244140626,2.912000036239624,56.49812469482422,94.98000030517578,2.7720000743865967,15.090400123596192,252.59127807617188,115.03177947998047,9300.0,352.5,877.75,422.25,2.6429998874664307,11770317248000,11992986130000.0,-222668882000.0,335.03,321.0,247.5,58.15,254.277,200.8,3.8,20431.641,2.41,2.76,14526.2,-2.961564400869876,0.0
2019-03-18,0.2556751,0.0,4.6419163,2.9704785,0.0,0.0,0.0,0.24343827,9.024497,0.0,24.166044,0.17201746,2.1638038,1.3840071,3.6782944,4.1288195,3.5550964,2.5462132,5.712569,4.43933,3.5219054,5.8257594,3.8795414,1.2668563,0.09051735,-0.08648373,0.013143965,0.07174202,0.052008238,-0.04872053,0.0064312587,0.15344557,0.074667946,0.13527164,0.029168654,-0.0408073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059802115,-0.033622626,0.049390845,0.054654844,0.071687505,-0.012085082,0.022168297,0.12361847,0.08320033,0.1395547,0.049326994,0.014570451,0.12643836,0.13423696,0.37479284,0.30133584,0.038493793,0.09649328,0.066182,0.19811171,0.18629473,0.055151362,0.421232,0.21652567,0.80280304,-0.6752127,0.40406486,1.5181439,0.61327964,-0.028340114,-0.2951059,1.7367513,0.8976123,0.6021635,0.83498156,-0.6051639,0.10131063,-0.04778894,0.016100636,0.024416486,0.024739113,-0.051673017,-0.028079256,0.12910004,0.052110877,0.119107954,0.0122837955,-0.030974358,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,82.32829284667969,59.09000015258789,15.75,14.859260749816894,96.5199966430664,1299.8600341796875,2.911300039291382,57.07432327270508,93.88999938964844,2.8499999046325684,15.264800071716309,257.2482604980469,117.02015533447266,9300.0,371.5,905.75,456.75,2.6019999980926514,11770317248000,11992986130000.0,-222668882000.0,335.03,321.0,247.5,58.15,254.277,200.8,3.8,20431.641,2.41,2.76,14526.2,2.2727298061006707,1.0
2019-03-25,0.006835951,0.06179127,0.53632665,1.6722915,0.0,0.0,0.0,0.0023947943,16.445335,0.0,40.54423,1.3302811,1.8803204,1.4897238,2.62311,2.4647572,2.4450836,1.7964174,3.5818524,2.7141254,2.4523222,3.2727392,2.7514098,1.4828389,-0.004964658,-0.05843117,-0.08540231,-0.0004005283,-0.086138315,-0.045494534,-0.045100965,0.0007026653,-0.013659632,-0.08097673,-0.044127185,-0.059415463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010256611,-0.014797133,-0.056798104,-0.004069383,-0.066011555,-0.00829655,-0.026937664,-0.028256727,0.010230118,-0.06651691,-0.018303493,-0.028827028,0.20842826,0.17819685,0.27055022,0.3245254,0.26694942,0.21166289,0.16315144,0.22321668,0.44602993,0.23191464,0.41285154,0.2837033,0.58124393,-0.054508213,-0.0055625224,1.1190794,1.1782138,0.78503865,0.71849054,1.5208625,0.4043694,1.2260468,0.04632305,0.58777535,0.01163049,-0.027608465,-0.066706024,-0.025802242,-0.10737066,-0.047570113,-0.07891633,-0.011920198,-0.0010976365,-0.08630918,-0.04413732,-0.05861846,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,81.0,82.32829284667969,58.81999969482422,16.030000686645508,15.077090644836426,96.56999969482422,1309.0199951171876,2.884100008010864,56.34973297119141,94.23000030517578,2.755000114440918,15.353999900817872,254.2506103515625,117.1217758178711,9300.0,379.75,906.5,469.5,2.4200000762939453,11770317248000,11992986130000.0,-222668882000.0,335.03,321.0,247.5,58.15,254.277,200.8,3.8,20431.641,2.41,2.76,14526.2,1.7777821374318048,1.0
2019-04-01,2.9922743,0.01621923,4.8869166,10.378247,0.26520115,0.0,0.0,2.611008,21.569576,0.50689346,39.524178,0.42204803,1.917654,1.160702,2.7813199,3.4862764,2.7329438,1.8421327,2.8929384,3.3826501,3.427768,2.6490586,3.7579787,1.1350192,-0.037138883,-0.025042394,0.03142877,0.0012059967,-0.08230903,-0.0151810795,-0.040998995,-0.023806615,-0.08951716,-0.08274091,-0.08188395,-0.029874776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015242347,-0.039456684,0.058962416,0.03345053,-0.06525115,-0.009713789,-0.020285843,-0.03306278,-0.04499621,-0.074835934,-0.05226515,-0.05947852,0.28274557,0.24888787,0.22179537,0.47181666,0.17772382,0.2543315,0.29866764,0.2888829,0.34699237,0.20445639,0.5274458,0.44061956,0.5141643,0.3410378,0.119558915,1.1792604,0.87153137,0.68226814,1.183007,1.0621997,0.63363236,1.3848058,-0.18569836,0.42372808,-0.015175062,-0.0047287783,0.042807203,-0.0030142963,-0.10090462,-0.018963054,-0.07817818,-0.022023669,-0.06496613,-0.07536443,-0.066094495,-0.04627926,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,79.25344848632812,61.59000015258789,15.430000305175781,14.987078094482422,97.25,1299.080029296875,2.8867000579833983,56.62895736694336,93.95999908447266,2.7079999446868896,15.12840003967285,260.4372863769531,119.73761291503907,9300.0,361.75,895.5,462.75,2.496999979019165,11770317248000,11992986130000.0,-222668882000.0,323.75,310.0,247.5,63.87,255.233,202.1,3.7,20602.275,2.42,2.49,14554.5,-3.7429841283137533,0.0
2019-04-08,7.154948,1.0258474,17.84483,26.641018,2.4324882,0.8340292,0.8850969,15.571788,40.602352,7.9582233,59.497284,1.4775721,1.6294892,1.779086,2.2036672,2.692168,2.4977047,2.4612958,3.5369625,2.9038186,2.5481548,3.2357504,2.7846603,1.5950916,-0.063720725,0.093189344,-0.05399778,-0.06103911,0.0052997298,-0.0081448015,-0.018626314,-0.037645876,-0.038733803,-0.077407464,0.03028455,0.16494939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029981513,0.05078401,-0.06140711,-0.0063946107,0.014795726,-0.01434869,-0.0030149887,-0.020755043,0.008186841,-0.057676233,0.044443678,0.10857689,0.3732271,0.20383133,0.29493994,0.3930214,0.24889697,0.2530269,0.39064416,0.4163886,0.4423566,0.44792446,0.4064933,0.2942458,0.50470537,0.71111745,0.31978634,1.2649632,0.6989468,0.5417506,0.7302832,1.3245386,0.66352236,0.9857207,0.19321622,0.7698649,-0.041031327,0.11201564,-0.044029534,-0.053792764,-0.007986824,-0.0073125293,-0.05178246,-0.028402656,0.0027369165,-0.05705443,0.052104793,0.14446513,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,95.0,79.25344848632812,64.4000015258789,15.359999656677246,15.156301879882813,97.05000305175781,1291.2800048828126,2.9162000179290772,57.32213592529297,93.68999938964843,2.7079999446868896,15.066800117492676,263.1343994140625,119.52735137939453,9300.0,360.0,898.75,465.25,2.5190000534057617,11770317248000,11992986130000.0,-222668882000.0,323.75,310.0,247.5,63.87,255.233,202.1,3.7,20602.275,2.42,2.49,14554.5,-0.45366589186037753,0.0
2019-04-15,5.4192986,0.0012934598,14.793365,22.533297,0.0016762547,0.0,0.0,5.8726134,35.16068,0.007871374,57.630035,0.13718197,2.519128,2.1881344,3.570179,3.713415,3.4496918,2.767578,4.259311,4.51683,4.013147,4.757567,4.0012946,2.1669369,-0.015268987,0.1306708,0.06738742,-0.1355107,0.07841768,0.06515719,-0.0047612092,0.031146849,-0.041135397,0.16277324,0.03496005,0.11651222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032213088,0.09933199,0.055021744,-0.027895335,0.08482695,0.052974187,0.010392724,0.08858385,0.023450067,0.18534818,0.024480833,0.06625597,0.30703297,0.29124656,0.3243987,0.5478922,0.15290684,0.2970015,0.27664983,0.2703969,0.46968865,0.1430904,0.8531996,0.3331067,0.62610203,0.9808551,0.5592042,0.94399494,0.623518,0.7156371,0.3159215,1.2432716,0.5184266,1.073768,0.41180784,1.0656531,0.019901915,0.15647106,0.09488952,-0.077213526,0.081641816,0.07310816,-0.028238634,0.076429494,0.041613806,0.20523156,0.065325,0.09625109,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,79.25344848632812,63.400001525878906,15.4399995803833,15.14729995727539,96.94000244140625,1295.7199951171874,2.9239999771118166,57.8642333984375,91.99000091552735,2.5899999141693115,15.012200164794923,264.2095947265625,119.39244689941407,9300.0,362.75,898.75,459.5,2.552999973297119,11770317248000,11992986130000.0,-222668882000.0,323.75,310.0,247.5,63.87,255.233,202.1,3.7,20602.275,2.42,2.49,14554.5,0.5208328482694924,1.0
2019-04-22,10.503252,3.170333,30.541733,45.97367,5.570219,4.1936245,4.733254,20.32062,54.526936,9.759472,68.29304,6.6310053,2.3628151,1.665264,3.7324624,3.8525813,2.538318,2.549437,2.3465343,3.9776819,4.2515836,3.4130301,4.265487,1.7079772,-0.06270097,-0.00663732,-0.0086433375,-0.13148436,0.011591283,0.026848521,0.016829908,-0.12669402,-0.13408735,-0.06469824,-0.03590604,0.0006956126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.031688098,-0.027116299,-0.047302455,-0.049316708,0.00272788,0.004099354,0.0085431365,-0.05914089,-0.14069316,-0.06529548,-0.07137525,-0.0362925,0.5337722,0.3532923,0.52831084,0.6168147,0.38088354,0.36957756,0.43097106,0.567117,0.579093,0.41210192,0.3840073,0.34430575,0.21534078,0.95826447,0.6334668,-0.17683482,0.9684291,0.6147341,0.39953876,0.4635255,0.25275978,1.1508176,0.1726905,0.681783,-0.026755359,0.018101444,0.034266952,-0.062941946,0.019780306,0.034921683,-0.008192937,-0.06033852,-0.036414538,-0.017952623,0.0073280856,-0.024273561,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,109.0,79.25344848632812,65.69999694824219,15.069999694824219,14.978077173233032,97.27999877929688,1272.5499877929688,2.9350000619888306,58.884440422058105,89.71249961853027,2.5239999294281006,14.926499843597412,264.48291015625,120.3994312286377,9300.0,354.75,877.0,435.75,2.5899999141693115,11770317248000,11992986130000.0,-222668882000.0,323.75,310.0,247.5,63.87,255.233,202.1,3.7,20602.275,2.42,2.49,14554.5,-2.3963723809239723,0.0
2019-04-29,12.441844,4.07953,20.191393,33.534668,5.6391563,2.9814842,5.5351458,13.168601,55.06644,8.121692,73.5618,5.2391524,2.0306208,1.8268694,2.3322635,2.6696537,2.6120086,2.7571952,3.8525472,3.3029883,2.1384838,3.484161,3.190782,2.1023462,-0.029802049,-0.06772312,0.052266728,-0.07500029,-0.042458676,0.016614389,0.046684187,-0.09360886,-0.012010319,-0.0053048856,0.031866625,-0.055423953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024987781,-0.037936572,-0.0061695105,-0.06790077,-0.042186785,0.012318454,0.040324416,-0.053191014,-0.06325676,-0.013529351,-0.0201776,-0.028741328,0.52379316,0.5006644,0.51076174,0.5698791,0.46508774,0.45843884,0.3615994,0.6545759,0.48818383,0.5567835,0.47176406,0.5522658,0.09212669,0.34031627,0.60129744,-0.7703744,-0.13101348,0.31553274,-0.36132225,0.034516037,0.24700174,0.80281216,0.7696759,-0.053595662,-0.0026317537,-0.04486955,0.08885703,-0.002205227,-0.03917169,0.02693744,0.021738729,-0.031156695,0.0844088,0.03418215,0.08271414,-0.08608192,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,116.0,79.25344848632812,63.5,15.010000228881836,14.61982765197754,97.86000061035156,1276.82001953125,2.9117000102996826,59.41944198608398,91.60999908447266,2.5929999351501465,14.87559986114502,267.7630615234375,122.30787811279296,9300.0,352.0,847.5,426.75,2.5360000133514404,11770317248000,11992986130000.0,-222668882000.0,323.75,310.0,247.5,63.87,255.233,202.1,3.7,20602.275,2.42,2.49,14554.5,-0.3981384681977729,0.0
2019-05-06,7.5937862,5.485085,33.28277,29.956837,1.6994205,0.017301332,0.022476222,10.627317,57.46759,2.8863957,81.60751,12.531933,1.8226926,1.4779291,2.054547,2.5791194,2.3826835,2.2792828,2.3967798,2.6402395,2.4300983,2.5830555,3.404968,1.6662219,0.031732336,-0.08695227,0.09851188,0.069907874,-0.034527227,-0.023233917,-0.02350807,-0.007450108,0.3259377,-0.013999718,0.10943846,-0.08220843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028502816,-0.041381758,0.08082788,0.06388563,-0.025201762,-0.02786223,-0.029505754,0.03051075,0.28098622,-0.025337487,0.06726167,-0.047386903,0.467858,0.6034638,0.3461363,0.40210196,0.5307146,0.4242395,0.48805755,0.47275272,0.36994347,0.5503747,0.42927626,0.97407657,0.34411082,-0.2707139,0.65546954,0.5922758,0.34282383,0.5397304,0.57989013,0.6692399,1.088673,1.1907624,0.85889095,-0.6129519,0.05352417,-0.06100556,0.13701902,0.14741969,-0.029842367,-0.008224557,-0.043212328,0.04944254,0.41947985,0.016659694,0.1590179,-0.10972812,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,123.0,106.4719009399414,62.25,15.100000381469727,14.430800819396973,97.5199966430664,1278.9599853515624,2.8300999641418456,60.49474563598633,89.99000091552735,2.5239999294281006,14.769799995422364,266.80633544921875,125.50187683105469,9300.0,355.75,817.5,428.0,2.5,11770317248000,11992986130000.0,-222668882000.0,313.4,305.0,247.5,60.84,255.296,201.7,3.6,20602.275,2.39,2.52,14652.4,0.5996012739208023,1.0
2019-05-13,4.862502,15.40836,23.242416,21.12852,3.6668932,9.20761,6.427077,6.6676593,43.899467,5.083209,61.567894,41.66604,1.7972804,1.5851485,2.6320112,2.5767157,2.791413,2.1681972,3.0770326,3.4290946,2.6329238,3.4544427,2.9741275,1.691013,0.04703196,-0.08039413,-0.025008287,0.1643298,-0.0017433454,-0.05217166,-0.03952256,0.030779805,0.004623709,0.053185444,0.10741876,-0.08404031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009440399,-0.07214661,-0.043429486,0.026164744,-0.026305432,-0.06385521,-0.0616807,-0.01205241,-0.13600884,-0.019211685,0.07036347,-0.06657392,0.48304644,0.6176511,0.3598488,0.620757,0.5887848,0.7557426,0.662548,0.6381475,0.5643361,0.5165314,0.40287253,0.97407657,0.547945,-0.20029902,0.78004116,1.516226,0.43448386,0.3456764,0.15184994,1.0186187,1.4218186,1.1285346,1.3261833,-0.9724136,0.07624231,-0.05301162,0.03945968,0.25582004,0.015683426,-0.023898205,-0.04159937,0.103925705,0.10691158,0.09648539,0.16166385,-0.109061964,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,130.0,106.4719009399414,61.040000915527344,14.869999885559082,14.08875331878662,97.31999969482422,1286.439990234375,2.775500011444092,60.12683258056641,88.20999908447266,2.621000051498413,14.759599876403808,255.9088592529297,124.82383575439454,9300.0,347.5,791.0,431.25,2.4049999713897705,11770317248000,11992986130000.0,-222668882000.0,313.4,305.0,247.5,60.84,255.296,201.7,3.6,20602.275,2.39,2.52,14652.4,-1.5231820536434793,0.0
2019-05-20,22.285448,10.724167,59.297012,64.884026,16.745365,11.552998,14.661726,45.026554,80.46323,24.802586,93.31864,15.295918,2.421833,1.6469997,2.7739892,3.953207,2.7300916,3.2373924,4.069579,3.5287437,3.6668308,3.7565906,3.8757951,1.6596072,0.022164905,0.13185336,-0.09269709,0.064830996,0.06664191,0.084298626,0.05237438,-0.010511173,0.16429026,0.08987038,-0.030247454,0.1146365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020423684,0.1057389,-0.102799304,-0.09531448,0.045121353,0.07883842,0.05342416,-0.1259019,0.052512918,0.025432082,-0.04982807,0.12515777,0.5930049,0.4234083,0.4500061,0.69829416,0.55337167,0.4896252,0.5483024,0.74698675,0.65261376,0.6164741,0.78668696,0.3566572,-0.029502587,0.32554302,0.26661745,0.49459848,0.53782666,0.45478657,0.2015676,0.15635662,0.38534594,0.8810746,0.43803477,0.29361895,0.05199387,0.15483974,-0.034298934,0.15379433,0.10114598,0.11945604,0.05938204,0.061281618,0.26782328,0.13976745,0.028870786,0.0900676,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,137.0,106.4719009399414,63.099998474121094,15.630000114440918,14.36059112548828,97.93000030517578,1285.3199951171875,2.7460999965667723,60.75780181884765,89.01000061035157,2.6730000972747803,14.547999954223632,258.7243957519531,128.82903289794922,9300.0,389.0,831.75,478.25,2.4159998893737793,11770317248000,11992986130000.0,-222668882000.0,313.4,305.0,247.5,60.84,255.296,201.7,3.6,20602.275,2.39,2.52,14652.4,5.1109632463407495,1.0
2019-05-27,9.357217,3.4922915,76.58333,58.69973,14.363139,5.395247,9.306487,28.625101,90.30845,16.186487,106.33506,21.70005,2.3040047,1.6433429,3.1352856,3.4516597,3.1451344,2.7688782,3.467059,3.2842047,4.2577605,3.6355646,5.399541,1.8603071,0.09334611,0.10780229,0.12958114,0.48398447,0.15622175,0.05778929,0.062571034,0.3968506,0.19089614,0.18484685,-0.033879373,0.03659416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06876844,0.060506742,0.14186144,0.3884204,0.14644845,0.06038595,0.080964975,0.31338528,0.133472,0.16604176,-0.04236912,0.023063824,0.54819286,0.5170783,0.47199082,0.3568481,0.35119638,0.42217138,0.4232799,0.3617629,0.5544035,0.41401255,0.9020849,0.5365537,0.8527861,1.0993868,0.8983467,1.2376792,0.94691885,0.77024937,0.7289251,1.2692655,0.9875599,1.3032055,0.28647095,0.4067919,0.12374643,0.11946462,0.18800631,0.57716817,0.19732033,0.09691948,0.08631451,0.4701406,0.29010615,0.25250697,0.021262718,-0.0031558585,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,144.0,106.4719009399414,58.630001068115234,16.1299991607666,14.570770740509033,97.61000061035156,1278.3500061035156,2.7006250619888306,61.35500144958496,92.86250114440918,2.5980000495910645,14.470999956130981,257.6583557128906,129.2823944091797,9300.0,404.25,829.75,489.5,2.3239998817443848,11770317248000,11992986130000.0,-222668882000.0,313.4,305.0,247.5,60.84,255.296,201.7,3.6,20602.275,2.39,2.52,14652.4,3.1989702025895905,1.0
2019-06-03,21.192337,24.42596,76.889915,72.908104,42.22473,37.114697,51.80731,47.402687,89.62007,48.648186,103.879,52.245853,1.6372013,0.9484787,2.214716,2.7377248,2.137049,1.79165,2.6973386,3.3168018,2.2515786,2.9367688,3.1601446,1.6187373,0.016761292,0.03339366,-0.0028178138,-0.11107497,-0.12459137,-0.070129365,-0.12117666,0.07588454,-0.033939686,-0.08113712,0.017031634,-0.043799073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045948583,-0.02528174,-0.0029273033,-0.19648789,-0.14682865,-0.06861234,-0.09862482,-0.007141307,-0.087886706,-0.091672614,0.018127441,-0.060318977,0.66122705,0.7677536,0.6110802,0.6286617,0.88436013,0.82939243,1.5520098,0.81865627,0.9718104,0.88846934,0.65477556,0.8629174,0.9815594,0.7271074,0.6048412,0.74373806,-0.06179338,-0.05025866,-0.39605635,1.0045244,0.70464844,0.8019727,0.41138682,-0.26498392,0.043169685,0.0315001,0.04481072,-0.014563569,-0.09115647,-0.03323873,-0.083014235,0.14343862,0.0558199,-0.025095308,0.060953658,-0.09107639,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,106.58845520019531,53.25,16.639999389648438,14.945673561096191,97.13999938964844,1294.539990234375,2.6675999641418455,60.558737182617186,101.25,2.4030001163482666,14.469199943542481,250.17764282226562,127.80234222412109,9300.0,424.25,879.0,519.75,2.0810000896453857,11770317248000,11992986130000.0,-222668882000.0,314.88,293.75,247.5,54.68,255.213,200.3,3.6,20602.275,2.38,2.52,14771.4,3.161811874871767,1.0
2019-06-10,35.635178,21.630207,85.09027,82.91488,68.22414,32.858524,66.195045,70.89955,92.00946,69.82311,106.797195,26.076332,1.9888468,1.6822242,3.02432,2.6166284,2.8123264,2.7160761,3.042312,3.2358303,2.3693588,3.3119752,2.4566789,2.054031,-0.0545175,-0.0052989945,-0.07675369,-0.062211208,-0.012307654,-0.026718872,-0.03150197,-0.094152875,-0.07915216,-0.10366615,0.03952914,0.0072830007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013422818791946308,0.0,-0.06320002,-0.023828784,-0.11022555,-0.089796506,0.0054035583,-0.017111648,-0.007153541,-0.15488975,-0.073077746,-0.050407227,0.040201303,0.018938823,0.72254026,0.71405554,0.5994225,0.87245697,0.6829825,0.69920933,0.89843935,1.111923,0.747914,1.1856662,0.7803938,0.4975481,0.6983026,0.33973268,0.53881407,0.84365493,-0.08242612,-0.2771154,-0.5048035,0.58013,0.77067834,0.27304867,0.99092585,-0.43558207,-0.027843283,-0.013612898,-0.03300996,0.03483833,0.02580922,0.0064513725,0.009479943,-0.023512384,-0.00014521394,-0.037954364,0.07526956,-0.04337164,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,158.0,106.58845520019531,53.2599983215332,16.469999313354492,14.898866081237793,96.76000213623047,1331.039990234375,2.6498000621795654,62.40897979736328,101.26999969482422,2.3570001125335693,14.79060001373291,263.2983093261719,130.86211547851562,9300.0,415.75,858.5,507.5,2.1429998874664307,11770317248000,11992986130000.0,-222668882000.0,314.88,293.75,247.5,54.68,255.213,200.3,3.6,20602.275,2.38,2.52,14771.4,-1.0216351113552347,0.0
